"","Category","Term","Count","X.","PValue","Genes","List.Total","Pop.Hits","Pop.Total","Fold.Enrichment","Bonferroni","Benjamini","FDR"
"86","GOTERM_BP_ALL","GO:0001101~response to acid chemical",62,1.64937483373238,0.004467451965263,"Q9FKB0, Q1JQE0, Q38997, Q9XTY1, Q8BKC5, Q9C5Z2, Q9M9W9, Q63120, Q9NS86, O48538, Q64542, Q8L7L1, P53683, Q80YX1, Q9FJR0, Q9WTN3, Q93VB2, Q9NQL2, F4IUX6, F4IEM5, Q9ZV15, O80396, Q0WVW7, Q7XWK5, Q94AH6, Q39024, Q54QB1, O64644, Q92887, P28583, O04714, Q9SIV2, Q9CYP7, P24169, Q9HB90, A0A0G2JZ79, Q9STS1, O81716, P55034, P42345, Q3T0I2, Q8LKS5, P48506, P32232, P35951, Q63486, Q8RWL2, Q7TT45, P43006, Q9SJ61, P19468, P41233, Q38873, Q8IWV8, Q9FT74, D3K0R6, Q9XEE9, Q9T0D6, Q9SMX1, Q94B08, Q8N122, Q3E9C0",3357,113,8103,1.32436514903477,1,0.418783206920343,8.63662976364136
"87","GOTERM_BP_ALL","GO:0048831~regulation of shoot system development",9,0.239425379090184,0.00490337070043889,"Q9M8Z5, Q8VYP5, Q8W4D0, Q9ZVH4, Q6NLV4, Q10G81, B5X0I6, Q6ZFZ4, Q8GWT4",3357,9,8103,2.41376228775693,1,0.444373950010766,9.44030196457604
"88","GOTERM_BP_ALL","GO:0009723~response to ethylene",9,0.239425379090184,0.00490337070043889,"Q9LXT3, O80396, O48538, Q05609, Q7XWK5, Q8GWE6, Q94AH6, Q9S7J8, P42644",3357,9,8103,2.41376228775693,1,0.444373950010766,9.44030196457604
"89","GOTERM_BP_ALL","GO:0042594~response to starvation",74,1.96860867251929,0.00501466731314145,"Q86GL4, Q2T9M1, Q2KHZ8, P46896, Q9M9W8, Q14191, P45952, Q550K8, Q09136, P08799, Q5RDH5, Q80XQ2, Q9UV51, Q558K8, Q9XWF4, Q9JHE5, Q3UHK8, Q5E9U9, Q9WTN3, Q93VB2, Q9VCE1, Q8T6B7, Q9NQL2, Q54I71, P42644, Q8T6J2, Q84MB6, Q70KH2, P15651, Q95ZQ4, Q54QB1, P28178, Q92609, Q8VYK7, Q28948, P52285, P52624, Q54BU4, Q7ZVK3, Q54JR2, Q8T2I8, Q54LY5, Q9HB90, Q8R081, A0A0G2JZ79, Q94527, P34117, Q63486, Q54R82, P05987, Q54YZ0, P42525, Q7TT45, Q9XYS3, Q92616, Q9FH32, Q54JH6, Q6XVN8, P49078, Q9LT02, P29147, Q8MQU6, Q23917, Q54KA7, Q54P13, Q9EP80, P92208, Q5H879, P55809, E9PVA8, Q9LRZ5, Q8T8P3, Q86H13, Q54TR1",3357,139,8103,1.28502452729505,1,0.447343317098698,9.64441224780727
"90","GOTERM_BP_ALL","GO:0071805~potassium ion transmembrane transport",23,0.611864857674913,0.0051143120618103,"Q9LKW9, Q8QGH2, Q9P0M2, P0C605, Q8IZF0, G5E8K5, A2A259, Q9UP95, P28584, Q9MZS1, Q01484, Q8I4B0, Q62976, O70511, O18868, Q12955, P48051, P13607, Q8R4D1, Q9EPI9, Q8C8R3, Q6P9R2, Q63632",3357,34,8103,1.6328391946591,1,0.449470041723599,9.82678278267699
"91","GOTERM_BP_ALL","GO:0071804~cellular potassium ion transport",23,0.611864857674913,0.0051143120618103,"Q9LKW9, Q8QGH2, Q9P0M2, P0C605, Q8IZF0, G5E8K5, A2A259, Q9UP95, P28584, Q9MZS1, Q01484, Q8I4B0, Q62976, O70511, O18868, Q12955, P48051, P13607, Q8R4D1, Q9EPI9, Q8C8R3, Q6P9R2, Q63632",3357,34,8103,1.6328391946591,1,0.449470041723599,9.82678278267699
"92","GOTERM_BP_ALL","GO:0070286~axonemal dynein complex assembly",16,0.425645118382549,0.00522929007033376,"F1MLB4, Q4G0X9, A8I4E9, A8IQE0, A8JF70, A7MBH5, Q39575, Q63170, P27766, Q5FWU8, Q8NEP3, Q9P2D7, Q63164, Q8WXX0, Q39604, Q09JZ4",3357,21,8103,1.83905698114813,1,0.452504752479153,10.0367816204862
"93","GOTERM_BP_ALL","GO:0009408~response to heat",39,1.03750997605746,0.00571037920545701,"Q8QGH2, Q92887, Q38931, P09446, Q0UP11, P27798, Q8W4M7, Q63120, P63036, Q08DJ8, P12270, Q04960, Q568T4, Q6FLE2, P52643, P55034, P00565, O46043, Q9S7C0, P48506, Q9UV51, P30946, Q0WQF4, P22953, P82995, P19468, Q5NVI9, P34893, Q9FFL1, Q9FN03, P32598, P92208, Q9ATY5, P27323, Q5XLD3, Q9W0Y6, P49727, Q9W0T5, Q9LV09",3357,66,8103,1.42631407912909,1,0.477716703376985,10.9104247769614
"94","GOTERM_BP_ALL","GO:0046394~carboxylic acid biosynthetic process",100,2.66028198989093,0.00575125578599787,"Q9NYL5, Q2RIB4, P49420, Q78JT3, Q9VW26, D3Z7P3, A9V3C0, Q7SY06, Q9M8S8, Q0V8E4, Q8R3F5, P80404, Q09136, O09174, O34849, Q99685, P53396, P22045, Q9FPH3, P12785, Q58696, O27390, Q9WTN3, P16120, A8NEP3, P80576, Q0JKD0, Q9KPQ9, O00763, P19582, Q9P7G9, Q9LYU8, O08651, Q6Y1H2, Q92203, Q64380, Q96IV6, Q6P7I0, A0A0G2JZ79, O29445, Q9S7H8, Q9GKT2, Q58424, Q54GT6, P49079, P49078, Q9S281, Q9NRN7, Q92506, Q05762, Q74E52, Q9M439, Q46857, Q8TD30, Q53FZ2, P0CM22, P96202, O14734, P49748, P54689, Q38997, Q67W29, Q4JIJ3, Q5RDH5, Q83A83, Q5REV5, Q9SJD4, Q9FNK4, O62698, Q10289, Q93VR3, Q9C5C4, P52922, Q54XS1, P0AB91, Q5R5D5, Q28948, O04714, P00504, Q9UT44, O05394, P92958, Q571F8, Q2KIA4, Q2GY21, Q5ZJR8, Q99104, Q8IVS2, P32232, O70490, Q0V6P9, P28777, Q5XTS1, Q57695, Q9LV03, O60760, P27653, Q7Q6A7, Q2QXY1, P51542",3357,196,8103,1.23151137130455,1,0.475823636031565,10.9842825498598
"95","GOTERM_BP_ALL","GO:0006813~potassium ion transport",33,0.877893056664006,0.006018153527008,"Q8QGH2, Q9P0M2, P0C605, Q8IZF0, P28584, Q9UP95, Q5H8A6, Q9HC58, Q01484, Q62976, P13607, P48051, Q9LKW9, G5E8K5, Q28677, A2A259, Q91V14, Q9MZS1, F4JAA5, Q02280, Q8I4B0, O70511, O18868, Q9UI40, Q12955, Q8R4D1, Q9W0T5, Q9EPI9, Q8C8R3, P17970, B5X0N6, Q6P9R2, Q63632",3357,54,8103,1.47507695362923,1,0.487032743298668,11.4650976553374
"96","GOTERM_BP_ALL","GO:1903522~regulation of blood circulation",32,0.851290236765097,0.00602799452033059,"Q8QGH2, Q7KRY7, Q01063, P0C605, Q6PI78, Q01341, H2LRU7, Q14643, Q01484, Q62976, O08849, P10253, P42893, A0A0G2JZ79, Q64542, Q03043, P57103, A6N6J5, P51906, B3DHU2, P82995, Q9WTN3, Q08499, P48765, P32023, Q02280, Q16720, D3K0R6, P51589, Q9W0Y6, Q99571, Q8C8R3, P17970",3357,52,8103,1.48539217708119,1,0.483346765807087,11.4827788904851
"97","GOTERM_BP_ALL","GO:0042274~ribosomal small subunit biogenesis",48,1.27693535514765,0.00655212688143071,"O74777, Q75K27, Q9Y2P8, Q9P4X3, Q9H0A0, Q9HDY4, Q5U2W5, Q9CAX6, P62755, Q9VKX4, Q5RFQ0, Q7RBT0, Q5HZH2, O64650, Q8S1Z1, P35687, Q3T042, Q2GZQ4, Q6VEU1, P47838, Q10101, Q04217, Q0UWT7, Q08972, P46782, Q803X4, Q8C4J7, Q9FMU5, Q8BHB4, Q869Q2, P31674, Q9LZ17, A6U7A9, Q5SWD9, Q6P8E9, P62313, Q06287, Q9UJK0, Q8R2N2, O94653, Q9SK22, Q9LF30, O35130, C5JMX0, P39524, Q9NYH9, Q9SGA6, Q9C1X1",3357,85,8103,1.36306576249803,1,0.507980346491526,12.4196491420023
"98","GOTERM_BP_ALL","GO:0010035~response to inorganic substance",101,2.68688480978984,0.00668580157653693,"Q9FKB0, Q78JT3, Q8W4M5, Q9XTY1, Q9M9W9, Q04631, P80404, C0SP78, P09417, Q8L725, Q9DBE8, P92939, Q9S7C0, P15056, Q99829, Q54QU8, P18870, G5E8K5, Q9LFN6, Q94A97, Q9LP45, Q5T011, Q9SPK5, Q66HD0, Q38950, Q9HDW8, Q9ZUA5, P49282, P36428, Q38931, P35700, Q9FXA2, A0A0G2JZ79, Q8QZR1, Q9FKS4, Q9SH30, Q9SF16, Q8LKS5, Q9LKW9, Q84XU2, P22953, Q10075, P29147, Q9FT74, Q9D964, D3K0R6, Q9SMX1, Q8W103, O48646, Q9ZSK4, O81149, Q52356, Q63120, Q9LXC9, Q9LF98, Q94B78, Q62976, O23708, Q91YE3, P08799, Q05609, Q5RDH5, Q64542, Q61239, O08586, Q9XWF4, P63331, E3QCU0, Q93VB2, F4JAA5, Q9SA73, Q12955, Q0WVW7, O23254, Q8QGH2, Q9H1D0, B2RWS6, Q7DLR9, P28271, Q0UP11, Q0WU02, Q08DJ8, P53042, O82514, A2A9C3, P42893, Q9STS1, Q9TTH8, P48506, P54609, Q8N0X2, P55880, Q6XVN8, P19468, Q86VQ6, O23717, Q9LV03, O70511, Q9LJL3, P92208, Q9FVT2",3357,199,8103,1.22507533197713,1,0.510824994955782,12.6570758105204
"99","GOTERM_BP_ALL","GO:0009738~abscisic acid-activated signaling pathway",13,0.345836658685821,0.00680003047020161,"Q9ZV15, F4IEM5, Q8RWL2, Q9NS86, O48538, P28583, O04714, Q38997, Q9SJ61, Q9C5Z2, Q38873, Q3E9C0, P53683",3357,16,8103,1.9611818588025,1,0.512582908763593,12.8594789108355
"100","GOTERM_BP_ALL","GO:0090351~seedling development",10,0.266028198989093,0.00775208753630652,"Q94FB9, Q38931, Q94B08, P22953, O04714, Q9ZRV4, P55034, Q9MA90, Q8L7L1, Q67XX3",3357,11,8103,2.1943293525063,1,0.555141566964885,14.5291815069184
"101","GOTERM_BP_ALL","GO:0035725~sodium ion transmembrane transport",21,0.558659217877095,0.0078777823719705,"Q9LKW9, S4R2P9, Q8IZF0, Q4ZJI4, G5E8K5, A2A259, Q9W0Y8, P48765, P48768, Q9HC58, P70549, Q5R7F0, O70511, Q9UI40, Q12955, P13607, Q5ZM14, P57103, P48553, Q8K596, P38361",3357,31,8103,1.6351292917063,1,0.556746269621137,14.7473372239043
"102","GOTERM_BP_ALL","GO:0071554~cell wall organization or biogenesis",14,0.37243947858473,0.00809272656248674,"Q9M1K2, O94565, P34949, Q9SB75, Q9SLG9, Q12705, A0QP18, Q9SCN0, Q9LY82, Q9M439, Q9XEE9, Q9LT31, Q9SYM4, P96202",3357,18,8103,1.87737066825539,1,0.562331974936877,15.1191681807212
"103","GOTERM_BP_ALL","GO:0042364~water-soluble vitamin biosynthetic process",14,0.37243947858473,0.00809272656248674,"Q9UVT8, Q5R5D5, Q9Z735, Q9Z734, Q58696, Q93VR3, Q9M8S8, Q84MD8, Q9KPQ9, Q46857, Q9Y7P0, Q8W1X2, Q2QXY1, Q9US41",3357,18,8103,1.87737066825539,1,0.562331974936877,15.1191681807212
"104","GOTERM_BP_ALL","GO:0009266~response to temperature stimulus",58,1.54296355413674,0.00842575376954401,"Q8W4M7, P43333, Q63120, Q9M8S8, P12270, P45952, P13607, Q568T4, P11505, P52643, P00565, Q9S7C0, Q9UV51, Q0WQF4, Q5NVI9, P12370, Q9FFL1, P42644, Q9FN03, P51414, P24100, Q39024, Q8QGH2, Q92887, Q38931, P09446, Q0UP11, P27798, P63036, Q08DJ8, P25071, Q04960, Q6FLE2, P55034, Q9S7H8, O46043, P48506, P30946, P22953, P82995, Q91V14, P19468, P34893, Q9FT74, P32598, Q09103, Q9FFN7, P92208, Q9ATY5, P27323, Q5XLD3, P49727, Q9W0Y6, Q3EBF7, Q9W0T5, Q8GWT4, Q9LV09, Q9Z244",3357,107,8103,1.30839451112058,1,0.572868902651411,15.6922278304658
"105","GOTERM_BP_ALL","GO:0009110~vitamin biosynthetic process",15,0.399042298483639,0.00921782878444114,"Q9UVT8, Q5R5D5, Q9Z735, Q9Z734, Q58696, Q93VR3, Q9M8S8, Q84MD8, Q9KPQ9, Q46857, Q8W1X2, Q9Y7P0, Q5ZKS8, Q2QXY1, Q9US41",3357,20,8103,1.81032171581769,1,0.601697240714428,17.0404612520861
"106","GOTERM_BP_ALL","GO:0022618~ribonucleoprotein complex assembly",111,2.95291300877893,0.0093878590597602,"Q1LUA8, Q9CAX6, P62755, Q9C5Z1, Q86HD3, Q7RBT0, P62752, Q9C5Z2, Q09305, P0CL18, Q8T6B9, A5YKK6, Q8T295, P05739, A7RM20, O60508, A0JP85, F4K4E3, O13982, Q8Y7M8, P32911, Q7ZTZ2, Q5ZIY4, O74945, P42795, Q5SWD9, O94653, Q53GS9, A1A5H6, Q9SGA6, B5FZ19, Q9DCD2, Q9VKX4, Q99PV0, Q5AYN6, Q6DRC4, Q7ZUG0, Q9NVX2, Q9VU02, Q7SXM7, Q54KZ8, O14206, P35684, Q2GZQ4, Q1ZXK3, Q0ITS8, Q6P2Q9, Q9LM92, Q99700, P83877, Q18786, O42661, Q6BIK6, P52756, Q5ZJ85, Q6FLF3, Q9LF30, Q755N4, P39524, Q10752, Q9JJY4, Q56P27, Q54C49, Q12874, P63155, Q6AYB3, Q4R8Z2, Q15428, O64650, Q09689, P62323, O14036, P56820, O22785, Q6Z358, Q8H0U4, O94906, Q13107, Q9LZ17, Q54E49, B3N4C7, Q10190, A1C5V3, Q99633, Q9C1X1, P37276, Q0V1H5, Q0V8R7, P0CT84, O75533, Q9Z1D1, Q6ZQ08, A7SK48, O94248, O35900, P0DJ54, P0DJ56, Q8NKF4, A7SDW5, Q9JMJ4, Q8RXF1, P46782, Q6NS21, Q5SUF2, O75643, P31674, O54781, P79083, Q9BZJ0, Q9H7B2, Q5ZMS3",3357,223,8103,1.20146912081174,1,0.604334266228469,17.327195047609
"107","GOTERM_BP_ALL","GO:1901361~organic cyclic compound catabolic process",133,3.53817504655493,0.00944065841343913,"Q9FKB0, Q8VBV3, Q5PQL2, Q15477, Q9NYL5, O74856, Q78JT3, A9V3C0, P71864, Q86HD3, P12270, Q9Y2T3, A5YKK6, Q54P04, P54750, Q9BZI7, Q3T0V9, A0JP85, F4K4E3, Q8R519, Q61481, Q9EPU0, Q9SP08, P47989, Q9QY93, F4IUX6, O13870, P22413, Q5ZJL9, Q9SKZ2, Q8NDF8, Q9HEH1, A1A5H6, Q5R8Q7, P47990, Q9W6S5, Q8CHR6, Q01063, Q6DG22, Q9CZU3, Q28BZ1, Q7KWM9, Q01061, Q09325, P30771, O95243, Q6P7I0, Q8QZR1, Q4V9P6, Q92900, Q9STG6, Q9WVL0, Q9SHL7, O14327, Q5VYS8, Q9VYS3, Q9CA40, Q3SWZ4, Q9CQQ8, A5PKH3, Q96HN2, Q66X93, Q9SMX1, Q63ZU0, Q6FLF3, Q5H879, P80457, Q9HGI8, Q755N4, Q86H13, Q5QMN3, Q08BM8, Q9M4A1, Q9H0D6, Q90ZA1, Q22000, P30153, Q5FW48, O14040, Q9Y315, O34313, Q502K2, Q91YE3, Q01780, O34598, Q9URU2, Q3UHK8, Q9D8X5, O83142, Q9FJR0, Q9SAI2, Q08499, F4JAA5, Q7SBC6, P62313, Q6PIY7, F6HS55, Q15024, Q8CGR7, P18395, Q99633, Q8GWE6, Q59LU0, Q9Y3B2, O13833, Q9U299, Q07648, Q9VM71, B4RUH2, O75175, P52624, P46778, Q3UJK4, P32528, Q6ZQ08, O35900, Q6P8M1, C1FI13, Q14117, P46782, Q8H136, Q7KWX9, Q92359, Q9LEU4, Q8K0V4, Q23917, Q5JKF2, O59801, Q7Q6A7, P51542, Q9UKK9, Q3KQ85, Q80X73",3357,272,8103,1.18025876570467,1,0.602348229183959,17.4160424142245
"108","GOTERM_BP_ALL","GO:0030001~metal ion transport",110,2.92631018888002,0.00972831413522805,"Q8WNR0, Q8TJA9, P11442, P92939, Q54QU8, Q9JHE5, G5E8K5, Q5I012, Q9HC07, Q9TU34, P70549, O55173, Q6DEL1, Q99571, Q9ZUA5, B5X0N6, Q6P9R2, P38361, Q898Q9, P49282, Q01063, P0C605, Q5SUC9, Q8IZF0, Q9UP95, Q14643, Q99437, Q9SH30, A2AJK6, Q1EHB4, Q9LKW9, Q8F641, Q55DY8, S4R2P9, Q91V14, Q9HD20, Q16720, Q12705, Q9UI40, D3K0R6, Q9W0Y6, P48553, Q9Y115, Q9EPI9, P17970, Q8N695, P31637, Q9W0Y8, Q9PIN2, Q63120, Q9HC58, Q01484, Q62976, P13607, P11505, O35509, Q64542, Q5ZM14, Q7T384, Q8K596, Q9Y4W6, Q9U6A0, P63331, Q4ZJI4, A2A259, Q28677, Q08499, O23087, Q9MZS1, F4JAA5, Q9JKZ2, Q8I4B0, O18868, Q12955, B3NV41, Q8R4D1, Q86TL2, Q9ULQ1, Q63632, Q8QGH2, Q42883, Q9H1D0, Q9P0M2, P28584, Q5H8A6, Q86UD5, Q3ZMH1, P48051, Q68FD5, Q9TTH8, Q99104, B4GVM9, P57103, Q9QVC8, Q9Z2A0, O14775, Q5RKL5, Q5PQZ3, Q9Y0A1, P48765, P48768, Q02280, B1H2N3, Q23917, Q5R7F0, O70511, F1LMY4, Q9QZS5, Q9W0T5, Q8C8R3",3357,221,8103,1.20142014322743,1,0.609405157266427,17.8984992048835
"109","GOTERM_BP_ALL","GO:0009735~response to cytokinin",8,0.212822559191274,0.0106311845303129,"Q9LV03, Q38931, Q9SMX1, O04714, Q8W4M5, Q9SPK5, P55034, Q9LV09",3357,8,8103,2.41376228775693,1,0.638230693196601,19.395456352512
"110","GOTERM_BP_ALL","GO:0009553~embryo sac development",8,0.212822559191274,0.0106311845303129,"Q8S1Z1, Q2QAV0, Q9M4A1, F9W301, Q9SMX1, Q8H1U5, O80775, Q8GYD2",3357,8,8103,2.41376228775693,1,0.638230693196601,19.395456352512
"111","GOTERM_BP_ALL","GO:0048437~floral organ development",8,0.212822559191274,0.0106311845303129,"Q10N20, Q9M4A1, Q9C6B3, Q9M8Z5, Q8W4D0, Q9FL69, P55034, Q9LV09",3357,8,8103,2.41376228775693,1,0.638230693196601,19.395456352512
"112","GOTERM_BP_ALL","GO:0010054~trichoblast differentiation",8,0.212822559191274,0.0106311845303129,"O48709, F4JLE5, F4K5J1, Q8W1X2, Q9LKB9, P55034, F4K2E9, Q0WPX9",3357,8,8103,2.41376228775693,1,0.638230693196601,19.395456352512
"113","GOTERM_BP_ALL","GO:0002181~cytoplasmic translation",40,1.06411279595637,0.0107387928172582,"P36105, P0CT84, Q94901, A7SK48, Q86HD3, P48598, Q09747, Q5AYN6, Q9V3G1, P0CL18, P0DJ56, Q9FJX2, Q54KZ8, Q9C912, Q09689, Q9LMK0, Q24F59, Q9M9W1, P05739, O74536, P56820, Q6PBF0, Q10101, O94686, Q86U44, P0CT61, A1CH78, Q9UV51, P49209, O74965, Q9SZX9, P56286, P87144, P79083, P35679, O36015, P23301, P51414, Q9HGI8, P49210",3357,70,8103,1.3792927358611,1,0.638021052809708,19.5721305281075
"114","GOTERM_BP_ALL","GO:0044270~cellular nitrogen compound catabolic process",127,3.37855812716148,0.0116428917822192,"Q9FKB0, Q8VBV3, Q5PQL2, Q15477, O74856, Q78JT3, A9V3C0, Q86HD3, P12270, Q9Y2T3, Q54P04, A5YKK6, P54750, Q9BZI7, Q3T0V9, A0JP85, F4K4E3, Q8R519, Q61481, Q9EPU0, Q9SP08, P47989, Q9QY93, F4IUX6, O13870, P22413, Q5ZJL9, Q9SKZ2, Q8NDF8, Q9HEH1, A1A5H6, Q5R8Q7, P47990, Q9W6S5, Q8CHR6, Q01063, Q6DG22, Q9CZU3, Q28BZ1, Q7KWM9, Q01061, Q09325, P30771, O95243, Q6P7I0, Q4V9P6, Q92900, Q9STG6, Q9SHL7, O14327, Q5VYS8, Q9VYS3, Q9CA40, Q3SWZ4, Q9CQQ8, Q96HN2, Q66X93, Q9SMX1, Q63ZU0, Q6FLF3, P80457, Q9HGI8, Q755N4, Q86H13, Q5QMN3, Q08BM8, Q9M4A1, Q9H0D6, Q90ZA1, Q22000, P30153, Q5FW48, O14040, Q9Y315, Q9UAG7, O34313, Q502K2, Q91YE3, Q01780, O34598, Q9URU2, Q3UHK8, Q9D8X5, O83142, Q9FJR0, Q9SAI2, Q08499, F4JAA5, Q7SBC6, P62313, Q6PIY7, F6HS55, Q15024, Q8CGR7, P18395, Q99633, Q8GWE6, Q59LU0, Q9Y3B2, O13833, Q9U299, Q9VM71, B4RUH2, O75175, P52624, P46778, Q3UJK4, P32528, Q6ZQ08, O35900, Q6P8M1, C1FI13, Q14117, P46782, Q8H136, Q7KWX9, Q92359, Q9LEU4, Q8K0V4, Q23917, Q63342, Q5JKF2, Q7Q6A7, O59801, Q9UKK9, Q3KQ85, Q80X73",3357,260,8103,1.17903004055819,1,0.663992232024516,21.0420371675037
"115","GOTERM_BP_ALL","GO:0031667~response to nutrient levels",103,2.74009044958766,0.0124900122551397,"Q86GL4, Q2KHZ8, Q96RK4, Q9SJT7, Q9M9W8, Q09136, O35547, Q03043, Q9UV51, Q558K8, Q9JHE5, Q9WTN3, P32023, Q8T6B7, Q54I71, P42644, Q8T6J2, Q70KH2, P15651, O00763, Q54QB1, Q92609, Q8CHR6, Q54BU4, P26794, A0A0G2JZ79, Q94527, P42345, P05987, Q7TT45, Q92616, Q9FH32, P41233, P49078, Q8MQU6, P29147, Q54KA7, Q54P13, Q2A865, Q9D964, Q9EP80, Q5H879, E9PVA8, Q9LRZ5, Q86H13, Q54TR1, Q2T9M1, Q1JQE0, Q38997, P46896, Q14191, P45952, Q550K8, P11505, P08799, Q5RDH5, Q80XQ2, Q80YX1, O08586, Q9XWF4, Q3UHK8, P41216, Q5E9U9, Q93VB2, Q9VCE1, Q9NQL2, O18868, Q84MB6, Q95ZQ4, P50430, Q9BXC9, Q695T7, P28178, Q07116, Q8VYK7, Q28948, P52285, P52624, Q54JR2, Q7ZVK3, Q8T2I8, P38040, Q9HB90, Q54LY5, Q8R081, P48506, P32232, P34117, Q63486, Q54R82, Q54YZ0, P42525, Q9XYS3, P19468, Q54JH6, Q6XVN8, P48768, Q91VE0, Q9LT02, Q23917, P92208, P55809, Q8N122, Q8T8P3",3357,207,8103,1.20105080018823,1,0.685974572891604,22.3961081362805
"116","GOTERM_BP_ALL","GO:0019439~aromatic compound catabolic process",129,3.4317637669593,0.0125696633146305,"Q9FKB0, Q8VBV3, Q5PQL2, Q15477, O74856, Q78JT3, A9V3C0, Q86HD3, P12270, Q9Y2T3, A5YKK6, Q54P04, P54750, Q9BZI7, Q3T0V9, A0JP85, F4K4E3, Q8R519, Q61481, Q9EPU0, Q9SP08, P47989, Q9QY93, F4IUX6, O13870, P22413, Q5ZJL9, Q9SKZ2, Q8NDF8, Q9HEH1, A1A5H6, Q5R8Q7, P47990, Q8CHR6, Q01063, Q6DG22, Q9CZU3, Q28BZ1, Q7KWM9, Q01061, Q09325, P30771, O95243, Q6P7I0, Q8QZR1, Q4V9P6, Q92900, Q9STG6, Q9WVL0, Q9SHL7, O14327, Q5VYS8, Q9VYS3, Q9CA40, Q3SWZ4, Q9CQQ8, A5PKH3, Q96HN2, Q66X93, Q9SMX1, Q63ZU0, Q6FLF3, Q5H879, P80457, Q9HGI8, Q755N4, Q86H13, Q5QMN3, Q08BM8, Q9M4A1, Q9H0D6, Q90ZA1, Q22000, P30153, Q5FW48, O14040, Q9Y315, O34313, Q502K2, Q91YE3, Q01780, O34598, Q9URU2, Q3UHK8, Q9D8X5, O83142, Q9FJR0, Q9SAI2, Q08499, F4JAA5, Q7SBC6, P62313, Q6PIY7, F6HS55, Q15024, Q8CGR7, P18395, O34812, Q99633, Q8GWE6, Q59LU0, Q9Y3B2, O13833, Q9U299, Q07648, Q9VM71, B4RUH2, O75175, P52624, P46778, Q3UJK4, Q6ZQ08, O35900, Q6P8M1, C1FI13, Q14117, P46782, Q8H136, Q7KWX9, Q92359, Q9LEU4, Q8K0V4, Q23917, Q5JKF2, Q7Q6A7, O59801, Q9UKK9, Q3KQ85, Q80X73",3357,265,8103,1.1750012646062,1,0.68453171443066,22.5222840916947
"117","GOTERM_BP_ALL","GO:0060294~cilium movement involved in cell motility",12,0.319233838786911,0.012572112712106,"Q8N0X2, Q9P2D7, Q63164, A8JF70, A0CDD4, Q96RK4, Q39575, Q9BXC9, P27766, Q39604, B3DH20, Q5TYW6",3357,15,8103,1.93100983020554,1,0.680867416178756,22.5261611122568
"118","GOTERM_BP_ALL","GO:0009991~response to extracellular stimulus",107,2.84650172918329,0.0127427803536264,"Q86GL4, Q2KHZ8, Q96RK4, Q9SJT7, Q9M9W8, Q09136, O35547, Q03043, Q9UV51, Q558K8, Q9JHE5, Q9WTN3, P32023, Q8T6B7, Q54I71, P42644, Q8T6J2, Q70KH2, P15651, O00763, Q54QB1, Q92609, Q8CHR6, Q54BU4, P26794, A0A0G2JZ79, Q94527, P42345, P05987, Q7TT45, Q92616, Q9FH32, P43006, P41233, P49078, Q8MQU6, P29147, Q9FT74, Q54KA7, Q54P13, Q2A865, Q9D964, Q9EP80, Q5H879, E9PVA8, Q9LRZ5, Q86H13, Q54TR1, Q2T9M1, Q1JQE0, Q38997, P46896, Q14191, P45952, Q550K8, P11505, P08799, Q5RDH5, Q80XQ2, Q80YX1, O08586, Q9XWF4, Q3UHK8, P41216, Q5E9U9, Q93VB2, Q9VCE1, Q9NQL2, O18868, Q84MB6, Q0WVW7, Q95ZQ4, P50430, Q9BXC9, Q695T7, P28178, Q07116, Q8VYK7, Q28948, P52285, P52624, Q54JR2, Q7ZVK3, Q8T2I8, P38040, Q9HB90, Q54LY5, Q8R081, P32232, P48506, P34117, Q63486, Q54R82, Q54YZ0, P42525, Q9XYS3, P19468, Q54JH6, Q6XVN8, P48768, Q91VE0, Q9LT02, Q23917, P40724, P92208, P55809, Q8N122, Q8T8P3",3357,216,8103,1.19570631847218,1,0.682112834620261,22.7958482549198
"119","GOTERM_BP_ALL","GO:0018208~peptidyl-proline modification",26,0.691673317371641,0.0134189460196414,"Q9ZVJ4, Q38931, Q6Q151, Q9LN20, Q13356, Q9TW32, P52009, P05307, Q91YE3, Q01F03, Q17770, Q8LDP4, Q9QVC8, P09103, Q38900, Q8L970, P22696, Q9LPC7, Q2KJ44, Q9NWT6, Q8W4D0, Q6P5P3, P48820, Q8LGG0, P18253, O43447",3357,42,8103,1.49423379718286,1,0.697360045694141,23.8555733757535
"120","GOTERM_BP_ALL","GO:0015849~organic acid transport",25,0.665070497472732,0.0134336349538791,"Q09500, Q5AW93, Q63120, Q7Z2H8, Q9C5M0, Q5R668, Q8BLQ7, Q92462, Q9JHE5, P59015, O88563, P51906, Q54WT7, Q5I012, P41216, Q10074, P43006, Q91VE0, Q9FFL1, Q0TWF4, P36062, P32331, Q8T8P3, Q695T7, Q96N87",3357,40,8103,1.50860142984808,1,0.694156530810023,23.8784405484631
