Trinity_ID,binary_sig
TRINITY_DN1038_c1_g1_i1,0
TRINITY_DN10380_c0_g1_i2,0
TRINITY_DN10380_c0_g1_i5,NA
TRINITY_DN10385_c0_g1_i1,0
TRINITY_DN10387_c0_g1_i1,0
TRINITY_DN10387_c0_g2_i1,NA
TRINITY_DN10388_c0_g1_i1,NA
TRINITY_DN1039_c0_g1_i1,0
TRINITY_DN10390_c1_g1_i1,NA
TRINITY_DN10394_c0_g1_i1,NA
TRINITY_DN10395_c0_g1_i1,0
TRINITY_DN10396_c0_g1_i1,0
TRINITY_DN10396_c0_g1_i2,NA
TRINITY_DN10397_c0_g1_i1,0
TRINITY_DN10397_c0_g1_i2,NA
TRINITY_DN10397_c0_g2_i1,0
TRINITY_DN10398_c0_g1_i1,NA
TRINITY_DN10399_c0_g1_i1,NA
TRINITY_DN104_c0_g1_i3,NA
TRINITY_DN104_c0_g1_i4,NA
TRINITY_DN104_c0_g1_i5,0
TRINITY_DN104_c0_g1_i8,0
TRINITY_DN1040_c0_g1_i1,0
TRINITY_DN10400_c0_g1_i1,NA
TRINITY_DN10401_c0_g1_i1,NA
TRINITY_DN10404_c0_g1_i1,0
TRINITY_DN10405_c0_g1_i1,0
TRINITY_DN10406_c0_g1_i1,NA
TRINITY_DN10406_c0_g1_i2,NA
TRINITY_DN10408_c0_g1_i1,NA
TRINITY_DN10409_c0_g1_i1,0
TRINITY_DN1041_c0_g1_i1,0
TRINITY_DN1041_c0_g1_i2,0
TRINITY_DN10410_c0_g1_i1,0
TRINITY_DN10414_c0_g1_i1,0
TRINITY_DN10415_c0_g1_i1,NA
TRINITY_DN10416_c0_g1_i2,0
TRINITY_DN10418_c0_g1_i1,NA
TRINITY_DN1042_c0_g1_i1,0
TRINITY_DN1042_c0_g1_i2,0
TRINITY_DN1042_c0_g1_i3,0
TRINITY_DN1042_c0_g1_i4,0
TRINITY_DN10425_c0_g1_i1,0
TRINITY_DN10426_c2_g1_i1,0
TRINITY_DN10428_c0_g1_i1,NA
TRINITY_DN10429_c0_g1_i1,0
TRINITY_DN1043_c0_g1_i1,0
TRINITY_DN1043_c0_g1_i2,0
TRINITY_DN1043_c0_g1_i3,0
TRINITY_DN10430_c0_g1_i1,NA
TRINITY_DN10432_c0_g1_i1,0
TRINITY_DN10432_c0_g1_i2,0
TRINITY_DN10432_c0_g1_i3,NA
TRINITY_DN10432_c0_g1_i5,0
TRINITY_DN10435_c0_g1_i1,NA
TRINITY_DN10436_c0_g1_i1,0
TRINITY_DN10438_c0_g1_i1,0
TRINITY_DN10439_c0_g1_i1,NA
TRINITY_DN1044_c0_g1_i1,0
TRINITY_DN1044_c0_g1_i2,0
TRINITY_DN1044_c0_g2_i1,0
TRINITY_DN10440_c0_g1_i1,1
TRINITY_DN10442_c0_g1_i1,0
TRINITY_DN10443_c0_g1_i10,NA
TRINITY_DN10443_c0_g1_i14,0
TRINITY_DN10443_c0_g1_i2,0
TRINITY_DN10443_c0_g1_i4,NA
TRINITY_DN10443_c0_g1_i5,0
TRINITY_DN10443_c0_g1_i6,0
TRINITY_DN10443_c0_g1_i7,0
TRINITY_DN10443_c0_g1_i9,NA
TRINITY_DN10449_c0_g1_i1,NA
TRINITY_DN1045_c0_g1_i1,0
TRINITY_DN10451_c0_g1_i1,0
TRINITY_DN10453_c0_g1_i1,NA
TRINITY_DN10453_c0_g1_i2,NA
TRINITY_DN10454_c0_g1_i1,NA
TRINITY_DN10454_c0_g1_i3,NA
TRINITY_DN10454_c0_g1_i4,NA
TRINITY_DN10454_c0_g1_i5,NA
TRINITY_DN10455_c0_g1_i1,NA
TRINITY_DN10456_c0_g1_i1,NA
TRINITY_DN10456_c0_g1_i3,NA
TRINITY_DN10456_c0_g2_i1,NA
TRINITY_DN10456_c1_g1_i1,NA
TRINITY_DN10457_c0_g1_i1,0
TRINITY_DN10458_c0_g1_i1,NA
TRINITY_DN1046_c0_g1_i1,NA
TRINITY_DN1046_c0_g1_i2,0
TRINITY_DN10460_c0_g1_i1,0
TRINITY_DN10461_c0_g1_i1,NA
TRINITY_DN10462_c0_g1_i1,NA
TRINITY_DN10462_c0_g1_i2,NA
TRINITY_DN10464_c0_g1_i1,NA
TRINITY_DN10467_c0_g1_i1,NA
TRINITY_DN10467_c0_g1_i3,NA
TRINITY_DN10467_c0_g2_i1,NA
TRINITY_DN10467_c0_g3_i1,NA
TRINITY_DN10469_c0_g1_i1,0
TRINITY_DN1047_c0_g1_i1,0
TRINITY_DN10470_c0_g1_i1,NA
TRINITY_DN10471_c0_g1_i1,NA
TRINITY_DN10471_c1_g1_i1,NA
TRINITY_DN10471_c1_g1_i2,NA
TRINITY_DN10471_c2_g1_i1,NA
TRINITY_DN10472_c0_g1_i1,NA
TRINITY_DN10472_c0_g1_i2,NA
TRINITY_DN10472_c0_g1_i5,NA
TRINITY_DN10472_c0_g1_i6,NA
TRINITY_DN10472_c0_g1_i8,NA
TRINITY_DN10474_c0_g1_i1,NA
TRINITY_DN10474_c0_g1_i2,NA
TRINITY_DN10476_c0_g1_i1,NA
TRINITY_DN10478_c0_g1_i3,NA
TRINITY_DN10478_c0_g1_i4,NA
TRINITY_DN1048_c0_g1_i2,0
TRINITY_DN1048_c0_g1_i3,0
TRINITY_DN10480_c0_g1_i1,NA
TRINITY_DN10480_c0_g1_i2,NA
TRINITY_DN10480_c0_g1_i3,NA
TRINITY_DN10480_c0_g1_i4,NA
TRINITY_DN10481_c0_g1_i1,0
TRINITY_DN10482_c0_g1_i1,NA
TRINITY_DN10483_c0_g1_i1,NA
TRINITY_DN10484_c0_g1_i1,NA
TRINITY_DN10485_c0_g1_i1,NA
TRINITY_DN10487_c0_g1_i1,0
TRINITY_DN10489_c0_g1_i1,NA
TRINITY_DN10489_c0_g1_i2,NA
TRINITY_DN1049_c0_g1_i1,0
TRINITY_DN1049_c0_g1_i12,0
TRINITY_DN1049_c0_g1_i2,0
TRINITY_DN1049_c0_g1_i5,0
TRINITY_DN1049_c0_g1_i6,0
TRINITY_DN1049_c0_g1_i7,0
TRINITY_DN1049_c0_g1_i8,0
TRINITY_DN1049_c0_g1_i9,0
TRINITY_DN10494_c0_g1_i1,0
TRINITY_DN10496_c0_g1_i1,0
TRINITY_DN10497_c0_g1_i2,0
TRINITY_DN10497_c0_g1_i3,0
TRINITY_DN10497_c0_g2_i1,NA
TRINITY_DN10498_c0_g1_i1,NA
TRINITY_DN10498_c0_g1_i2,NA
TRINITY_DN10499_c0_g1_i1,0
TRINITY_DN105_c0_g1_i3,0
TRINITY_DN105_c0_g1_i4,0
TRINITY_DN105_c0_g1_i5,0
TRINITY_DN105_c0_g1_i6,0
TRINITY_DN105_c1_g1_i2,NA
TRINITY_DN105_c1_g1_i3,0
TRINITY_DN1050_c0_g1_i1,0
TRINITY_DN10502_c0_g1_i1,NA
TRINITY_DN10505_c0_g1_i1,0
TRINITY_DN10506_c0_g1_i1,0
TRINITY_DN10507_c0_g1_i1,0
TRINITY_DN10507_c0_g2_i4,0
TRINITY_DN10508_c0_g1_i1,NA
TRINITY_DN10509_c0_g1_i1,NA
TRINITY_DN10509_c0_g2_i1,NA
TRINITY_DN1051_c0_g1_i10,0
TRINITY_DN1051_c0_g1_i12,NA
TRINITY_DN1051_c0_g1_i13,NA
TRINITY_DN1051_c0_g1_i14,NA
TRINITY_DN1051_c0_g1_i16,NA
TRINITY_DN1051_c0_g1_i17,NA
TRINITY_DN1051_c0_g1_i19,NA
TRINITY_DN1051_c0_g1_i20,NA
TRINITY_DN1051_c0_g1_i21,NA
TRINITY_DN1051_c0_g1_i25,0
TRINITY_DN1051_c0_g1_i4,0
TRINITY_DN1051_c0_g1_i5,0
TRINITY_DN1051_c0_g1_i7,0
TRINITY_DN1051_c0_g1_i9,NA
TRINITY_DN1051_c1_g1_i1,0
TRINITY_DN1051_c1_g1_i2,0
TRINITY_DN1051_c2_g1_i1,NA
TRINITY_DN10510_c0_g1_i1,NA
TRINITY_DN10514_c0_g1_i1,NA
TRINITY_DN10519_c0_g1_i1,NA
TRINITY_DN1052_c0_g1_i2,NA
TRINITY_DN1052_c0_g1_i3,NA
TRINITY_DN1052_c0_g1_i4,NA
TRINITY_DN1052_c0_g1_i5,NA
TRINITY_DN1052_c0_g1_i7,0
TRINITY_DN1052_c0_g1_i8,0
TRINITY_DN1052_c0_g1_i9,NA
TRINITY_DN1052_c1_g1_i1,0
TRINITY_DN1052_c2_g1_i1,0
TRINITY_DN1052_c2_g2_i1,0
TRINITY_DN10523_c0_g1_i2,0
TRINITY_DN10523_c0_g1_i3,NA
TRINITY_DN10523_c0_g2_i1,NA
TRINITY_DN10523_c0_g3_i1,NA
TRINITY_DN10524_c0_g1_i1,NA
TRINITY_DN10524_c0_g1_i2,0
TRINITY_DN10526_c0_g1_i1,NA
TRINITY_DN10526_c0_g2_i1,NA
TRINITY_DN10528_c0_g1_i1,0
TRINITY_DN10529_c0_g1_i1,NA
TRINITY_DN10529_c0_g1_i2,NA
TRINITY_DN10529_c0_g1_i3,NA
TRINITY_DN10529_c0_g1_i5,NA
TRINITY_DN10529_c0_g1_i6,NA
TRINITY_DN10529_c0_g1_i7,NA
TRINITY_DN10529_c0_g1_i8,NA
TRINITY_DN1053_c0_g1_i1,0
TRINITY_DN10530_c0_g1_i1,NA
TRINITY_DN10533_c0_g1_i1,NA
TRINITY_DN10535_c0_g1_i1,NA
TRINITY_DN10537_c0_g1_i1,0
TRINITY_DN10537_c0_g1_i2,0
TRINITY_DN10537_c1_g1_i1,NA
TRINITY_DN10538_c0_g1_i1,0
TRINITY_DN10539_c0_g1_i1,0
TRINITY_DN1054_c0_g1_i1,0
TRINITY_DN10540_c0_g1_i1,NA
TRINITY_DN10540_c0_g2_i1,NA
TRINITY_DN10540_c0_g3_i2,0
TRINITY_DN10541_c0_g1_i1,NA
TRINITY_DN10541_c0_g1_i2,NA
TRINITY_DN10541_c0_g1_i3,NA
TRINITY_DN10541_c0_g1_i5,NA
TRINITY_DN10541_c0_g1_i7,NA
TRINITY_DN10541_c0_g1_i8,NA
TRINITY_DN10541_c0_g1_i9,NA
TRINITY_DN10541_c0_g2_i1,NA
TRINITY_DN10542_c0_g1_i1,0
TRINITY_DN10544_c0_g1_i1,NA
TRINITY_DN10546_c0_g1_i1,0
TRINITY_DN10546_c0_g1_i2,0
TRINITY_DN10547_c0_g1_i1,NA
TRINITY_DN10547_c1_g1_i1,NA
TRINITY_DN10548_c0_g1_i1,NA
TRINITY_DN10549_c0_g1_i1,0
TRINITY_DN1055_c0_g1_i5,0
TRINITY_DN1055_c0_g1_i7,0
TRINITY_DN1055_c0_g2_i1,0
TRINITY_DN1055_c0_g2_i2,0
TRINITY_DN10552_c0_g1_i1,NA
TRINITY_DN10553_c0_g1_i1,NA
TRINITY_DN10553_c0_g1_i10,NA
TRINITY_DN10553_c0_g1_i11,NA
TRINITY_DN10553_c0_g1_i12,NA
TRINITY_DN10553_c0_g1_i13,NA
TRINITY_DN10553_c0_g1_i16,NA
TRINITY_DN10553_c0_g1_i17,NA
TRINITY_DN10553_c0_g1_i5,NA
TRINITY_DN10555_c0_g1_i1,NA
TRINITY_DN10555_c0_g2_i1,0
TRINITY_DN10555_c0_g3_i1,0
TRINITY_DN10556_c0_g1_i1,1
TRINITY_DN10557_c0_g1_i1,0
TRINITY_DN10557_c0_g1_i2,NA
TRINITY_DN1056_c0_g1_i1,NA
TRINITY_DN1056_c0_g1_i2,NA
TRINITY_DN1056_c0_g1_i3,NA
TRINITY_DN1056_c0_g1_i5,0
TRINITY_DN1056_c0_g1_i6,NA
TRINITY_DN1056_c0_g1_i7,NA
TRINITY_DN10560_c0_g1_i1,0
TRINITY_DN10562_c0_g1_i1,NA
TRINITY_DN10562_c0_g2_i1,NA
TRINITY_DN10563_c0_g1_i1,0
TRINITY_DN10564_c0_g1_i2,0
TRINITY_DN10565_c0_g1_i1,NA
TRINITY_DN10566_c0_g1_i1,NA
TRINITY_DN10567_c0_g1_i1,NA
TRINITY_DN10568_c0_g1_i2,NA
TRINITY_DN10569_c0_g1_i1,0
TRINITY_DN1057_c0_g1_i1,0
TRINITY_DN1057_c0_g1_i2,0
TRINITY_DN10570_c0_g1_i1,0
TRINITY_DN10570_c0_g1_i2,0
TRINITY_DN10571_c0_g1_i1,NA
TRINITY_DN10574_c0_g1_i2,NA
TRINITY_DN10574_c0_g1_i3,NA
TRINITY_DN10576_c0_g1_i1,NA
TRINITY_DN10578_c0_g1_i1,NA
TRINITY_DN10579_c0_g1_i1,NA
TRINITY_DN10579_c0_g1_i2,NA
TRINITY_DN1058_c0_g1_i1,0
TRINITY_DN1058_c0_g1_i2,0
TRINITY_DN10581_c0_g1_i1,NA
TRINITY_DN10581_c0_g1_i2,NA
TRINITY_DN10585_c0_g1_i1,0
TRINITY_DN10585_c1_g1_i1,NA
TRINITY_DN10585_c1_g2_i2,NA
TRINITY_DN10585_c1_g2_i3,0
TRINITY_DN10585_c1_g2_i4,0
TRINITY_DN10585_c1_g2_i5,NA
TRINITY_DN10585_c1_g2_i6,0
TRINITY_DN10585_c1_g3_i1,NA
TRINITY_DN10586_c0_g1_i1,0
TRINITY_DN10587_c0_g1_i1,NA
TRINITY_DN10588_c0_g1_i1,0
TRINITY_DN10588_c0_g1_i3,0
TRINITY_DN1059_c0_g1_i1,0
TRINITY_DN1059_c0_g1_i2,0
TRINITY_DN1059_c0_g1_i3,0
TRINITY_DN1059_c0_g1_i4,0
TRINITY_DN1059_c1_g1_i1,0
TRINITY_DN10590_c0_g1_i1,NA
TRINITY_DN10591_c0_g1_i1,0
TRINITY_DN10592_c0_g1_i1,NA
TRINITY_DN10593_c0_g1_i1,NA
TRINITY_DN10594_c0_g1_i1,1
TRINITY_DN10595_c0_g1_i1,0
TRINITY_DN10597_c0_g1_i2,0
TRINITY_DN10598_c0_g1_i1,NA
TRINITY_DN10598_c0_g1_i2,NA
TRINITY_DN10599_c0_g1_i1,NA
TRINITY_DN106_c0_g1_i1,0
TRINITY_DN106_c0_g1_i10,0
TRINITY_DN106_c0_g1_i11,NA
TRINITY_DN106_c0_g1_i12,NA
TRINITY_DN106_c0_g1_i13,0
TRINITY_DN106_c0_g1_i18,NA
TRINITY_DN106_c0_g1_i2,0
TRINITY_DN106_c0_g1_i22,0
TRINITY_DN106_c0_g1_i23,NA
TRINITY_DN106_c0_g1_i29,0
TRINITY_DN106_c0_g1_i4,0
TRINITY_DN106_c0_g1_i7,0
TRINITY_DN106_c0_g1_i8,0
TRINITY_DN1060_c0_g1_i1,0
TRINITY_DN1060_c0_g1_i2,0
TRINITY_DN10600_c0_g1_i1,0
TRINITY_DN10601_c0_g1_i1,NA
TRINITY_DN10601_c0_g1_i2,NA
TRINITY_DN10603_c0_g1_i1,NA
TRINITY_DN10605_c0_g1_i1,0
TRINITY_DN10606_c0_g1_i1,NA
TRINITY_DN10607_c0_g1_i1,NA
TRINITY_DN10608_c0_g1_i1,NA
TRINITY_DN10608_c0_g1_i2,0
TRINITY_DN10608_c0_g1_i3,NA
TRINITY_DN10608_c0_g2_i1,NA
TRINITY_DN10609_c0_g1_i1,0
TRINITY_DN1061_c0_g1_i4,0
TRINITY_DN1061_c1_g1_i1,0
TRINITY_DN1061_c1_g1_i3,NA
TRINITY_DN1061_c1_g2_i1,0
TRINITY_DN1061_c1_g2_i2,0
TRINITY_DN1061_c2_g1_i13,0
TRINITY_DN1061_c2_g1_i16,NA
TRINITY_DN1061_c2_g1_i4,0
TRINITY_DN1061_c2_g1_i6,1
TRINITY_DN10610_c0_g1_i1,0
TRINITY_DN10612_c0_g1_i1,NA
TRINITY_DN10612_c0_g1_i2,NA
TRINITY_DN10612_c0_g1_i3,0
TRINITY_DN10612_c0_g1_i6,0
TRINITY_DN10612_c0_g1_i7,0
TRINITY_DN10612_c0_g1_i8,NA
TRINITY_DN10614_c0_g1_i1,NA
TRINITY_DN10615_c0_g1_i1,NA
TRINITY_DN10615_c0_g1_i2,NA
TRINITY_DN10615_c0_g1_i3,NA
TRINITY_DN10616_c0_g1_i1,1
TRINITY_DN10618_c0_g1_i1,0
TRINITY_DN10618_c0_g1_i3,NA
TRINITY_DN10619_c0_g1_i1,NA
TRINITY_DN1062_c0_g1_i1,0
TRINITY_DN1062_c0_g1_i2,0
TRINITY_DN1062_c0_g1_i3,0
TRINITY_DN1062_c0_g1_i4,0
TRINITY_DN10620_c0_g1_i1,0
TRINITY_DN10621_c0_g1_i1,0
TRINITY_DN10623_c0_g1_i1,0
TRINITY_DN10623_c0_g1_i2,0
TRINITY_DN10624_c0_g1_i1,0
TRINITY_DN10626_c0_g1_i1,NA
TRINITY_DN10626_c0_g2_i1,NA
TRINITY_DN10627_c0_g1_i1,0
TRINITY_DN10629_c0_g1_i1,NA
TRINITY_DN10629_c0_g1_i2,NA
TRINITY_DN1063_c0_g1_i1,0
TRINITY_DN1063_c0_g1_i2,NA
TRINITY_DN10630_c0_g1_i1,NA
TRINITY_DN10630_c0_g1_i2,NA
TRINITY_DN10631_c0_g1_i1,NA
TRINITY_DN10631_c0_g1_i4,NA
TRINITY_DN10631_c0_g1_i5,NA
TRINITY_DN10632_c0_g1_i1,0
TRINITY_DN10633_c0_g1_i2,NA
TRINITY_DN10634_c0_g1_i1,0
TRINITY_DN10635_c0_g1_i1,NA
TRINITY_DN10635_c0_g1_i2,NA
TRINITY_DN10636_c0_g1_i1,NA
TRINITY_DN10636_c0_g1_i2,NA
TRINITY_DN10636_c0_g1_i3,NA
TRINITY_DN10636_c0_g1_i4,NA
TRINITY_DN10637_c0_g1_i1,NA
TRINITY_DN10637_c0_g2_i1,NA
TRINITY_DN10638_c0_g1_i1,NA
TRINITY_DN10639_c0_g1_i1,0
TRINITY_DN1064_c0_g1_i1,0
TRINITY_DN10641_c0_g1_i1,NA
TRINITY_DN10641_c0_g2_i1,NA
TRINITY_DN10642_c0_g1_i1,NA
TRINITY_DN10643_c0_g1_i1,0
TRINITY_DN10644_c0_g1_i1,0
TRINITY_DN10646_c0_g1_i1,0
TRINITY_DN10648_c0_g1_i1,NA
TRINITY_DN10649_c0_g1_i1,NA
TRINITY_DN10649_c0_g2_i1,NA
TRINITY_DN1065_c0_g1_i1,0
TRINITY_DN1065_c0_g1_i2,0
TRINITY_DN1065_c0_g1_i3,NA
TRINITY_DN1065_c0_g1_i4,0
TRINITY_DN1065_c0_g2_i1,0
TRINITY_DN10650_c0_g1_i2,0
TRINITY_DN10650_c0_g1_i3,NA
TRINITY_DN10651_c0_g1_i1,NA
TRINITY_DN10652_c0_g1_i3,NA
TRINITY_DN10654_c0_g1_i1,NA
TRINITY_DN10654_c0_g1_i3,0
TRINITY_DN10655_c0_g1_i1,0
TRINITY_DN10655_c0_g1_i2,0
TRINITY_DN10656_c0_g1_i1,NA
TRINITY_DN10658_c0_g1_i1,NA
TRINITY_DN10659_c0_g1_i1,0
TRINITY_DN10659_c0_g1_i2,0
TRINITY_DN10659_c0_g1_i3,NA
TRINITY_DN1066_c0_g1_i1,0
TRINITY_DN1066_c0_g1_i3,0
TRINITY_DN1066_c0_g1_i4,0
TRINITY_DN1066_c0_g1_i5,NA
TRINITY_DN1066_c0_g1_i6,0
TRINITY_DN1066_c0_g2_i1,0
TRINITY_DN10660_c0_g1_i2,NA
TRINITY_DN10661_c0_g1_i1,0
TRINITY_DN10661_c0_g2_i1,0
TRINITY_DN10662_c0_g1_i1,0
TRINITY_DN10663_c0_g1_i1,NA
TRINITY_DN10664_c0_g1_i1,0
TRINITY_DN10665_c0_g1_i1,NA
TRINITY_DN10667_c0_g1_i1,1
TRINITY_DN10668_c0_g1_i1,NA
TRINITY_DN10668_c0_g2_i1,NA
TRINITY_DN10669_c0_g1_i1,NA
TRINITY_DN1067_c0_g1_i1,0
TRINITY_DN1067_c0_g1_i2,0
TRINITY_DN1067_c0_g1_i3,0
TRINITY_DN10672_c0_g1_i1,0
TRINITY_DN10673_c0_g1_i1,NA
TRINITY_DN10674_c0_g1_i1,NA
TRINITY_DN10675_c0_g1_i1,0
TRINITY_DN10676_c0_g1_i1,NA
TRINITY_DN10676_c0_g2_i1,NA
TRINITY_DN10678_c0_g1_i1,0
TRINITY_DN10679_c0_g1_i1,NA
TRINITY_DN10679_c0_g1_i2,NA
TRINITY_DN1068_c0_g1_i3,0
TRINITY_DN10680_c0_g1_i1,NA
TRINITY_DN10682_c0_g1_i12,NA
TRINITY_DN10682_c0_g1_i14,NA
TRINITY_DN10682_c0_g1_i16,0
TRINITY_DN10682_c0_g1_i22,0
TRINITY_DN10682_c0_g1_i23,NA
TRINITY_DN10682_c0_g1_i26,0
TRINITY_DN10682_c0_g1_i28,0
TRINITY_DN10682_c0_g1_i6,0
TRINITY_DN10682_c0_g1_i9,0
TRINITY_DN10685_c0_g1_i1,NA
TRINITY_DN10685_c0_g1_i2,NA
TRINITY_DN10685_c0_g1_i3,NA
TRINITY_DN10686_c0_g1_i1,0
TRINITY_DN10686_c0_g1_i2,NA
TRINITY_DN10687_c0_g1_i1,NA
TRINITY_DN10689_c0_g1_i1,NA
TRINITY_DN10689_c0_g1_i2,NA
TRINITY_DN1069_c0_g1_i1,0
TRINITY_DN10692_c0_g1_i1,NA
TRINITY_DN10693_c0_g1_i1,0
TRINITY_DN10694_c0_g1_i1,NA
TRINITY_DN10694_c0_g1_i2,NA
TRINITY_DN10695_c0_g1_i1,0
TRINITY_DN10696_c0_g1_i1,NA
TRINITY_DN10697_c0_g1_i1,0
TRINITY_DN10698_c0_g1_i1,0
TRINITY_DN10698_c0_g1_i2,1
TRINITY_DN10698_c1_g1_i1,NA
TRINITY_DN10698_c1_g1_i4,NA
TRINITY_DN10699_c0_g1_i1,NA
TRINITY_DN10699_c0_g1_i2,NA
TRINITY_DN107_c0_g1_i10,0
TRINITY_DN107_c0_g1_i5,0
TRINITY_DN107_c0_g1_i9,0
TRINITY_DN1070_c0_g1_i1,0
TRINITY_DN1070_c0_g1_i3,1
TRINITY_DN10700_c0_g1_i1,NA
TRINITY_DN10700_c0_g1_i2,NA
TRINITY_DN10700_c0_g2_i1,NA
TRINITY_DN10700_c0_g3_i1,NA
TRINITY_DN10701_c0_g1_i1,0
TRINITY_DN10701_c0_g1_i2,NA
TRINITY_DN10702_c0_g1_i1,1
TRINITY_DN10703_c0_g1_i2,0
TRINITY_DN10703_c0_g1_i3,NA
TRINITY_DN10703_c0_g1_i5,0
TRINITY_DN10705_c0_g1_i1,NA
TRINITY_DN10707_c0_g1_i1,NA
TRINITY_DN10707_c0_g2_i1,NA
TRINITY_DN1071_c0_g1_i1,0
TRINITY_DN10711_c0_g1_i1,NA
TRINITY_DN10711_c0_g1_i2,0
TRINITY_DN10712_c0_g1_i1,NA
TRINITY_DN10713_c0_g1_i1,NA
TRINITY_DN10716_c0_g1_i1,0
TRINITY_DN10717_c0_g1_i1,NA
TRINITY_DN10718_c0_g1_i1,0
TRINITY_DN10719_c0_g1_i1,NA
TRINITY_DN1072_c0_g1_i1,0
TRINITY_DN1072_c0_g2_i1,0
TRINITY_DN10720_c0_g1_i1,NA
TRINITY_DN10721_c0_g1_i1,NA
TRINITY_DN10721_c0_g1_i2,NA
TRINITY_DN10723_c0_g1_i1,0
TRINITY_DN10724_c0_g1_i1,NA
TRINITY_DN10724_c0_g1_i2,NA
TRINITY_DN10726_c0_g1_i1,0
TRINITY_DN10729_c0_g1_i1,0
TRINITY_DN1073_c0_g1_i1,NA
TRINITY_DN1073_c0_g1_i2,0
TRINITY_DN1073_c0_g1_i3,NA
TRINITY_DN1073_c0_g1_i4,0
TRINITY_DN10732_c0_g1_i1,0
TRINITY_DN10732_c0_g2_i1,NA
TRINITY_DN10734_c0_g1_i1,NA
TRINITY_DN10734_c0_g1_i2,NA
TRINITY_DN10739_c0_g1_i1,1
TRINITY_DN10739_c0_g2_i1,1
TRINITY_DN1074_c0_g1_i1,0
TRINITY_DN10741_c0_g1_i1,0
TRINITY_DN10741_c0_g1_i2,NA
TRINITY_DN10743_c0_g1_i1,NA
TRINITY_DN10746_c0_g1_i1,NA
TRINITY_DN10746_c0_g1_i2,NA
TRINITY_DN10748_c0_g1_i2,0
TRINITY_DN1075_c0_g1_i1,NA
TRINITY_DN1075_c0_g1_i14,NA
TRINITY_DN1075_c0_g1_i20,NA
TRINITY_DN1075_c0_g1_i24,NA
TRINITY_DN1075_c0_g1_i29,NA
TRINITY_DN1075_c0_g1_i4,NA
TRINITY_DN1075_c0_g1_i7,NA
TRINITY_DN1075_c0_g1_i8,NA
TRINITY_DN1075_c1_g1_i1,NA
TRINITY_DN1075_c1_g2_i1,NA
TRINITY_DN10750_c0_g1_i1,NA
TRINITY_DN10752_c0_g1_i1,NA
TRINITY_DN10752_c0_g1_i2,NA
TRINITY_DN10753_c0_g1_i1,0
TRINITY_DN10758_c0_g1_i1,NA
TRINITY_DN1076_c0_g1_i1,0
TRINITY_DN1076_c0_g1_i2,0
TRINITY_DN1076_c0_g1_i4,0
TRINITY_DN1076_c0_g2_i1,NA
TRINITY_DN1076_c0_g2_i2,0
TRINITY_DN1076_c0_g2_i3,NA
TRINITY_DN1076_c0_g2_i4,0
TRINITY_DN1076_c0_g2_i5,0
TRINITY_DN1076_c0_g2_i6,0
TRINITY_DN1076_c0_g2_i8,NA
TRINITY_DN1076_c2_g1_i1,0
TRINITY_DN10760_c0_g1_i1,NA
TRINITY_DN10761_c0_g1_i1,0
TRINITY_DN10762_c0_g1_i1,NA
TRINITY_DN10762_c0_g1_i2,0
TRINITY_DN10769_c0_g1_i1,0
TRINITY_DN10769_c0_g1_i2,NA
TRINITY_DN1077_c0_g1_i1,0
TRINITY_DN1077_c0_g1_i2,NA
TRINITY_DN1077_c0_g1_i3,NA
TRINITY_DN1077_c0_g1_i4,0
TRINITY_DN1077_c0_g1_i5,0
TRINITY_DN10772_c0_g1_i1,NA
TRINITY_DN10773_c0_g1_i1,NA
TRINITY_DN10774_c0_g1_i1,0
TRINITY_DN10774_c0_g1_i2,0
TRINITY_DN10774_c0_g1_i3,0
TRINITY_DN10775_c0_g1_i1,0
TRINITY_DN10777_c0_g1_i1,NA
TRINITY_DN10777_c0_g1_i2,NA
TRINITY_DN10779_c0_g1_i1,NA
TRINITY_DN1078_c0_g1_i2,0
TRINITY_DN1078_c0_g1_i3,0
TRINITY_DN1078_c0_g1_i5,0
TRINITY_DN1078_c0_g2_i1,0
TRINITY_DN1078_c0_g2_i3,0
TRINITY_DN1078_c0_g2_i4,0
TRINITY_DN10781_c0_g1_i1,0
TRINITY_DN10783_c0_g1_i1,0
TRINITY_DN10785_c0_g1_i1,0
TRINITY_DN10786_c0_g1_i1,0
TRINITY_DN10788_c0_g1_i1,NA
TRINITY_DN10789_c0_g1_i1,0
TRINITY_DN1079_c0_g1_i1,0
TRINITY_DN1079_c0_g1_i2,0
TRINITY_DN10791_c0_g1_i1,0
TRINITY_DN10792_c0_g1_i10,0
TRINITY_DN10792_c0_g1_i11,NA
TRINITY_DN10792_c0_g1_i2,0
TRINITY_DN10792_c0_g1_i3,NA
TRINITY_DN10792_c0_g1_i4,NA
TRINITY_DN10792_c0_g1_i7,0
TRINITY_DN10792_c0_g1_i8,0
TRINITY_DN10793_c0_g1_i1,NA
TRINITY_DN10794_c0_g1_i1,NA
TRINITY_DN10794_c0_g2_i1,NA
TRINITY_DN10795_c0_g1_i1,NA
TRINITY_DN10796_c0_g1_i1,1
TRINITY_DN10797_c0_g1_i1,NA
TRINITY_DN10798_c0_g1_i1,1
TRINITY_DN10799_c0_g1_i1,0
TRINITY_DN108_c0_g1_i1,0
TRINITY_DN108_c0_g1_i3,0
TRINITY_DN108_c0_g1_i4,0
TRINITY_DN1080_c0_g1_i1,0
TRINITY_DN1080_c0_g2_i1,NA
